dataset,term,method,report_label,inference_seconds,query_retrieval_seconds,datastore_preprocessing_seconds,timing_policy,fallback_count,alternative,alternative_weight,grid_rows,fallback_rate,MSE_mean,MSE_variance,MSE_std,MSE_dispersion_ddof,MSE_finite_values,MSE_evaluation_values,MSE_total_values,MAE_mean,MAE_variance,MAE_std,MAE_dispersion_ddof,MAE_finite_values,MAE_evaluation_values,MAE_total_values,RMSE_mean,RMSE_variance,RMSE_std,RMSE_dispersion_ddof,RMSE_finite_values,RMSE_evaluation_values,RMSE_total_values,MAPE_mean,MAPE_variance,MAPE_std,MAPE_dispersion_ddof,MAPE_finite_values,MAPE_evaluation_values,MAPE_total_values,sMAPE_mean,sMAPE_variance,sMAPE_std,sMAPE_dispersion_ddof,sMAPE_finite_values,sMAPE_evaluation_values,sMAPE_total_values,MASE_mean,MASE_variance,MASE_std,MASE_dispersion_ddof,MASE_finite_values,MASE_evaluation_values,MASE_total_values,ND_mean,ND_variance,ND_std,ND_dispersion_ddof,ND_finite_values,ND_evaluation_values,ND_total_values,CRPS_mean,CRPS_variance,CRPS_std,CRPS_dispersion_ddof,CRPS_finite_values,CRPS_evaluation_values,CRPS_total_values,seasonal_MASE_mean,seasonal_MASE_variance,scaled_MASE_mean,scaled_MASE_std,scaled_MASE_variance,MASE_variance_ratio_to_seasonal
current_velocity/15T,long,scope_selector,scope_selector,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,vanilla_multivariate,0.0,150.0,0.0,10.545652421293562,848.443951364062,29.128061235929554,0.0,150.0,150.0,150.0,1.0611316802623014,5.70335019357886,2.3881687950349866,0.0,150.0,150.0,150.0,1.341420240950977,8.746244158460586,2.957404970317827,0.0,150.0,150.0,150.0,119975.58454203015,422341953667.5772,649878.4145265769,0.0,150.0,150.0,150.0,0.5962108695618632,0.3774455951747169,0.6143660107580146,0.0,150.0,150.0,150.0,0.8343731434228315,0.17879022084973561,0.4228359266308099,0.0,150.0,150.0,150.0,0.4490240138491212,0.2099051768212349,0.45815409724374934,0.0,150.0,150.0,150.0,0.4490240138491212,0.2099051768212349,0.45815409724374934,0.0,150.0,150.0,150.0,1.1285984948447063,0.18788879728392668,0.7393002447142553,0.3746557598315702,0.1403669383749712,0.9515746730740853
current_velocity/15T,long,scope_mix,scope_mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,vanilla_multivariate,0.4605263157894737,150.0,0.0,10.53404551929975,854.4784601370316,29.231463530535578,0.0,150.0,150.0,150.0,1.056095853457214,5.668876794559773,2.380940317303181,0.0,150.0,150.0,150.0,1.3377126453204509,8.744570397849513,2.957121978858754,0.0,150.0,150.0,150.0,112676.56374559728,333063568961.497,577116.5991041126,0.0,150.0,150.0,150.0,0.5929479020948016,0.37553058081342316,0.6128054999862707,0.0,150.0,150.0,150.0,0.8250721177987111,0.17986115942913083,0.4241004119652925,0.0,150.0,150.0,150.0,0.4484625326728764,0.2111255443163347,0.4594839978893005,0.0,150.0,150.0,150.0,0.4484625326728764,0.2111255443163347,0.4594839978893005,0.0,150.0,150.0,150.0,1.1285984948447063,0.18788879728392668,0.7310590272515294,0.3757761630044068,0.14120772468231452,0.9572745263643103
current_velocity/15T,long,top5_mix,top5_mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top_k_5,0.39473684210526316,150.0,0.0,10.181812048686844,772.7492550837114,27.798367849276897,0.0,150.0,150.0,150.0,1.0454396696167,5.497125223886336,2.3445948954747675,0.0,150.0,150.0,150.0,1.3218151107971317,8.43461686155521,2.9042411851558074,0.0,150.0,150.0,150.0,99787.05399221527,222987857413.8174,472215.90127167193,0.0,150.0,150.0,150.0,0.5987689601307178,0.377514155836795,0.6144218061208399,0.0,150.0,150.0,150.0,0.8293758668852333,0.17141545713719133,0.414023498291089,0.0,150.0,150.0,150.0,0.4501972573138616,0.21276665078754842,0.46126635557728296,0.0,150.0,150.0,150.0,0.4501972573138616,0.21276665078754842,0.46126635557728296,0.0,150.0,150.0,150.0,1.1285984948447063,0.18788879728392668,0.7348723843543264,0.36684746628876025,0.13457706352248308,0.9123239895892155
current_velocity/15T,long,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.15789473684210525,150.0,0.0,10.371891377204975,762.8248848032082,27.619284654081977,0.0,150.0,150.0,150.0,1.0601518979713895,5.490037942686824,2.343082999530069,0.0,150.0,150.0,150.0,1.3447923431762177,8.563424930939593,2.926333017778324,0.0,150.0,150.0,150.0,77255.15299297984,116721381625.042,341645.11064120615,0.0,150.0,150.0,150.0,0.6072361616173034,0.38615613546549743,0.6214146244380618,0.0,150.0,150.0,150.0,0.8542703150512087,0.18332016860192696,0.4281590459186013,0.0,150.0,150.0,150.0,0.45771863022912007,0.2288375937488439,0.47836972495011004,0.0,150.0,150.0,150.0,0.45771863022912007,0.2288375937488439,0.47836972495011004,0.0,150.0,150.0,150.0,1.1285984948447063,0.18788879728392668,0.756930227138709,0.3793723346915463,0.14392336832931463,0.9756844008368637
current_velocity/H,short,vanilla_univariate,vanilla_univariate,6.9763297841418535,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,3528.0,0.0,6.58462163291773,572.3166288925813,23.923140029949693,0.0,3528.0,3528.0,3528.0,0.7994898985997668,3.587975436863291,1.894195195026978,0.0,3528.0,3528.0,3528.0,0.9958634117134892,5.5928776981281,2.3649265735172627,0.0,3528.0,3528.0,3528.0,1990655363804.9001,1.4239557232178994e+27,37735337857476.5,0.0,3528.0,3528.0,3528.0,0.441361031504058,0.2728606003229786,0.5223606037240736,0.0,3528.0,3528.0,3528.0,0.7026019814190542,0.23193914290941176,0.48160060517965686,0.0,3528.0,3528.0,3528.0,0.3334498403727962,0.17760184774163357,0.42142834235683957,0.0,3528.0,3528.0,3528.0,0.3334498403727962,0.17760184774163357,0.42142834235683957,0.0,3528.0,3528.0,3528.0,1.0337543563683367,0.3826492950103123,0.6796604793883068,0.4658752847935355,0.21703978098145785,0.6061402593284826
current_velocity/H,short,vanilla_multivariate,vanilla_multivariate,7.972083291038871,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,3528.0,0.0,6.378177282853337,524.0849078915189,22.89290081862757,0.0,3528.0,3528.0,3528.0,0.7897257039591482,3.484929531738347,1.8667965962413653,0.0,3528.0,3528.0,3528.0,0.9825782014256347,5.412717360936501,2.32652473894788,0.0,3528.0,3528.0,3528.0,1942717043317.3062,1.2033364658512388e+27,34689140459965.836,0.0,3528.0,3528.0,3528.0,0.4298930996504875,0.2632369009125923,0.513066175958416,0.0,3528.0,3528.0,3528.0,0.6887221845341432,0.21896839787042097,0.4679405922448073,0.0,3528.0,3528.0,3528.0,0.32679163646041426,0.17397270970422873,0.4171003592712775,0.0,3528.0,3528.0,3528.0,0.32679163646041426,0.17397270970422873,0.4171003592712775,0.0,3528.0,3528.0,3528.0,1.0337543563683367,0.3826492950103123,0.6662338884391069,0.4526613013643983,0.20490225375291063,0.5722430453308945
current_velocity/H,short,self_augmentation,self_augmentation,20.98667142353952,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,3528.0,0.0,6.422589620163642,528.743087145472,22.994414259673412,0.0,3528.0,3528.0,3528.0,0.7953846857708194,3.5275670835859816,1.8781818558345147,0.0,3528.0,3528.0,3528.0,0.9880076499978093,5.446430503709449,2.333758878656801,0.0,3528.0,3528.0,3528.0,2301238999685.174,1.7586426914538902e+27,41936174020216.61,0.0,3528.0,3528.0,3528.0,0.43710153748075664,0.2700507369968761,0.5196640616753059,0.0,3528.0,3528.0,3528.0,0.7041963188904025,0.2314237317968385,0.4810652053483379,0.0,3528.0,3528.0,3528.0,0.3387401039892304,0.18898916338123475,0.4347288389113779,0.0,3528.0,3528.0,3528.0,0.3387401039892304,0.18898916338123475,0.4347288389113779,0.0,3528.0,3528.0,3528.0,1.0337543563683367,0.3826492950103123,0.6812027582300128,0.465357366945818,0.21655747897074465,0.6047933050303979
current_velocity/H,short,top_k_1,top_k_1,15.144860418513417,21.074284466914833,1.144243648974225,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,3528.0,0.0,6.535481302651951,561.9968640132752,23.70647304035915,0.0,3528.0,3528.0,3528.0,0.7983971656541334,3.5796699512988366,1.8920015727527386,0.0,3528.0,3528.0,3528.0,0.9934048485311276,5.5486281095668,2.3555526123537978,0.0,3528.0,3528.0,3528.0,2285050107255.6123,1.6602210801391406e+27,40745810583901.02,0.0,3528.0,3528.0,3528.0,0.4419423248259062,0.27249486241013215,0.5220104045037149,0.0,3528.0,3528.0,3528.0,0.7051818818276958,0.2307952726901391,0.4804115659412657,0.0,3528.0,3528.0,3528.0,0.33524025175509076,0.17801476002694902,0.42191795414150013,0.0,3528.0,3528.0,3528.0,0.33524025175509076,0.17801476002694902,0.42191795414150013,0.0,3528.0,3528.0,3528.0,1.0337543563683367,0.3826492950103123,0.6821561403669023,0.464725070304894,0.21596939096988868,0.6031509157332152
current_velocity/H,short,top_k_5,top_k_5,48.26479375548661,21.074284466914833,1.144243648974225,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,3528.0,0.0,6.491919295261011,524.0220117049424,22.89152707236768,0.0,3528.0,3528.0,3528.0,0.8021737704757347,3.567905729670598,1.8888900787686398,0.0,3528.0,3528.0,3528.0,0.9956825229438053,5.50053560876527,2.3453220693041863,0.0,3528.0,3528.0,3528.0,2228001597048.9146,1.515654639765602e+27,38931409424340.164,0.0,3528.0,3528.0,3528.0,0.443752089694981,0.27363690506005195,0.5231031495413232,0.0,3528.0,3528.0,3528.0,0.7069873716294575,0.23957154217860857,0.4894604602811228,0.0,3528.0,3528.0,3528.0,0.33612420448988545,0.17966382902494238,0.4238677022668068,0.0,3528.0,3528.0,3528.0,0.33612420448988545,0.17966382902494238,0.4238677022668068,0.0,3528.0,3528.0,3528.0,1.0337543563683367,0.3826492950103123,0.6839026769504137,0.47347849831621247,0.22418188836777558,0.6260864590699224
current_velocity/H,short,top_k_10,top_k_10,90.46461929008365,21.074284466914833,1.144243648974225,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,3528.0,0.0,6.496961863329539,515.045283929421,22.6946091380623,0.0,3528.0,3528.0,3528.0,0.8038944182280251,3.5652265923872157,1.8881807626356157,0.0,3528.0,3528.0,3528.0,0.9973646824783776,5.502225553474345,2.3456823215163523,0.0,3528.0,3528.0,3528.0,2198697350493.1343,1.3917314193964592e+27,37305916680822.35,0.0,3528.0,3528.0,3528.0,0.44303573307664096,0.2726375996078338,0.5221471053331942,0.0,3528.0,3528.0,3528.0,0.7056470752324722,0.23444936754158086,0.48419971865086914,0.0,3528.0,3528.0,3528.0,0.33474376059076144,0.17865055864115795,0.4226707449554061,0.0,3528.0,3528.0,3528.0,0.33474376059076144,0.17865055864115795,0.4226707449554061,0.0,3528.0,3528.0,3528.0,1.0337543563683367,0.3826492950103123,0.6826061441825192,0.46838953148589596,0.21938875320557713,0.6127003776010158
current_velocity/H,short,top_k_15,top_k_15,132.24086903221905,21.074284466914833,1.144243648974225,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,3528.0,0.0,6.461370440161211,510.07184916761184,22.584770292558034,0.0,3528.0,3528.0,3528.0,0.802056788563212,3.5449709599017343,1.8828093264857528,0.0,3528.0,3528.0,3528.0,0.9949691144053853,5.471406901540575,2.3391038671979865,0.0,3528.0,3528.0,3528.0,2067307677532.8975,1.2620662323346922e+27,35525571527206.88,0.0,3528.0,3528.0,3528.0,0.4434574202897295,0.2732901848135714,0.522771637346147,0.0,3528.0,3528.0,3528.0,0.7055286101157905,0.23438494425802842,0.48413318855251847,0.0,3528.0,3528.0,3528.0,0.33415634325323823,0.17749143523674266,0.4212973240322595,0.0,3528.0,3528.0,3528.0,0.33415634325323823,0.17749143523674266,0.4212973240322595,0.0,3528.0,3528.0,3528.0,1.0337543563683367,0.3826492950103123,0.6824915472127924,0.4683251737417754,0.21932846836026412,0.612532016429592
current_velocity/H,short,top_k_20,top_k_20,175.48122471012175,21.074284466914833,1.144243648974225,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,3528.0,0.0,6.46893519676817,513.5855995348034,22.662427044224618,0.0,3528.0,3528.0,3528.0,0.8025462964691714,3.543782176046456,1.882493605844773,0.0,3528.0,3528.0,3528.0,0.9956710376958164,5.477574381461905,2.3404218383577575,0.0,3528.0,3528.0,3528.0,2185748368335.7358,1.4248269473806148e+27,37746879968821.46,0.0,3528.0,3528.0,3528.0,0.44366681648010026,0.2735742564956158,0.5230432644587021,0.0,3528.0,3528.0,3528.0,0.7061427316927203,0.23325861249318733,0.4829685419291688,0.0,3528.0,3528.0,3528.0,0.33411748471883973,0.1769382768021954,0.4206403176137487,0.0,3528.0,3528.0,3528.0,0.33411748471883973,0.1769382768021954,0.4206403176137487,0.0,3528.0,3528.0,3528.0,1.0337543563683367,0.3826492950103123,0.6830856163677581,0.46719855539557453,0.21827449016371173,0.6095885071130238
current_velocity/H,short,selected_task,selected_task,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,,,3528.0,0.0,6.378177282853337,524.0849078915189,22.89290081862757,0.0,3528.0,3528.0,3528.0,0.7897257039591482,3.484929531738347,1.8667965962413653,0.0,3528.0,3528.0,3528.0,0.9825782014256347,5.412717360936501,2.32652473894788,0.0,3528.0,3528.0,3528.0,1942717043317.3062,1.2033364658512388e+27,34689140459965.836,0.0,3528.0,3528.0,3528.0,0.4298930996504875,0.2632369009125923,0.513066175958416,0.0,3528.0,3528.0,3528.0,0.6887221845341432,0.21896839787042097,0.4679405922448073,0.0,3528.0,3528.0,3528.0,0.32679163646041426,0.17397270970422873,0.4171003592712775,0.0,3528.0,3528.0,3528.0,0.32679163646041426,0.17397270970422873,0.4171003592712775,0.0,3528.0,3528.0,3528.0,1.0337543563683367,0.3826492950103123,0.6662338884391069,0.4526613013643983,0.20490225375291063,0.5722430453308945
current_velocity/H,short,selected_per_variate,selected_per_variate,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,,,3528.0,0.0,6.396025844648613,530.9377571145176,23.042086648446524,0.0,3528.0,3528.0,3528.0,0.7906951840546035,3.4920330297770006,1.8686982179520053,0.0,3528.0,3528.0,3528.0,0.9839509760900753,5.427866321300001,2.3297781699767044,0.0,3528.0,3528.0,3528.0,1755849532157.1074,1.0494151997512361e+27,32394678571506.71,0.0,3528.0,3528.0,3528.0,0.4334754995461111,0.26596158420815635,0.515714634471581,0.0,3528.0,3528.0,3528.0,0.6921580991153633,0.22871052465933076,0.4782368917799324,0.0,3528.0,3528.0,3528.0,0.32860943253960595,0.17377309044631395,0.4168609965519849,0.0,3528.0,3528.0,3528.0,0.32860943253960595,0.17377309044631395,0.4168609965519849,0.0,3528.0,3528.0,3528.0,1.0337543563683367,0.3826492950103123,0.6695576128423498,0.46262140404420404,0.2140185634798307,0.5977027205895337
current_velocity/H,short,scope_selector,scope_selector,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,vanilla_multivariate,1.0,3528.0,0.0,6.378177282853337,524.0849078915189,22.89290081862757,0.0,3528.0,3528.0,3528.0,0.7897257039591482,3.484929531738347,1.8667965962413653,0.0,3528.0,3528.0,3528.0,0.9825782014256347,5.412717360936501,2.32652473894788,0.0,3528.0,3528.0,3528.0,1942717043317.3062,1.2033364658512388e+27,34689140459965.836,0.0,3528.0,3528.0,3528.0,0.4298930996504875,0.2632369009125923,0.513066175958416,0.0,3528.0,3528.0,3528.0,0.6887221845341432,0.21896839787042097,0.4679405922448073,0.0,3528.0,3528.0,3528.0,0.32679163646041426,0.17397270970422873,0.4171003592712775,0.0,3528.0,3528.0,3528.0,0.32679163646041426,0.17397270970422873,0.4171003592712775,0.0,3528.0,3528.0,3528.0,1.0337543563683367,0.3826492950103123,0.6662338884391069,0.4526613013643983,0.20490225375291063,0.5722430453308945
current_velocity/H,short,scope_mix,scope_mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,vanilla_multivariate,0.5714285714285714,3528.0,0.0,6.3545438641289955,526.1987579375951,22.939022602055108,0.0,3528.0,3528.0,3528.0,0.7866850920793862,3.4640276330681234,1.861189843371203,0.0,3528.0,3528.0,3528.0,0.979625083032401,5.394878560822758,2.3226877880642416,0.0,3528.0,3528.0,3528.0,1919296563643.0356,1.2539684416328088e+27,35411416826114.266,0.0,3528.0,3528.0,3528.0,0.43180591041215777,0.2648403073272873,0.5146263764395362,0.0,3528.0,3528.0,3528.0,0.6859569698075353,0.21985383473913392,0.46888573740212436,0.0,3528.0,3528.0,3528.0,0.32527946184616874,0.1707476037845759,0.41321617076849243,0.0,3528.0,3528.0,3528.0,0.32527946184616874,0.1707476037845759,0.41321617076849243,0.0,3528.0,3528.0,3528.0,1.0337543563683367,0.3826492950103123,0.6635589640631436,0.45357558545083976,0.20573081171707205,0.5745570097893657
current_velocity/H,short,top5_mix,top5_mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top_k_5,0.47381342062193127,3528.0,0.0,6.450136701642548,532.0178844391917,23.065512880471392,0.0,3528.0,3528.0,3528.0,0.7955654665314025,3.529363723274866,1.8786600872097288,0.0,3528.0,3528.0,3528.0,0.9890941901202417,5.471829384712932,2.339194174221741,0.0,3528.0,3528.0,3528.0,2023817120414.418,1.4162721977383178e+27,37633392057298.234,0.0,3528.0,3528.0,3528.0,0.44094047767330263,0.27164479338786524,0.5211955423714455,0.0,3528.0,3528.0,3528.0,0.6986689274744032,0.2319860375782207,0.48164928898340614,0.0,3528.0,3528.0,3528.0,0.3325188601441289,0.17615332683376186,0.41970623873581137,0.0,3528.0,3528.0,3528.0,0.3325188601441289,0.17615332683376186,0.41970623873581137,0.0,3528.0,3528.0,3528.0,1.0337543563683367,0.3826492950103123,0.675855848316697,0.4659223789638762,0.21708366321935793,0.6062628119358452
current_velocity/H,short,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.07896890343698855,3528.0,0.0,6.5490980597925335,560.2754500287997,23.670138360998223,0.0,3528.0,3528.0,3528.0,0.798916579919626,3.590025523601105,1.8947362675583916,0.0,3528.0,3528.0,3528.0,0.9937857864308484,5.561487870480555,2.358280702223668,0.0,3528.0,3528.0,3528.0,2169471952532.9666,1.5852887900444477e+27,39815685226358.31,0.0,3528.0,3528.0,3528.0,0.44160094619613227,0.2730505979575241,0.5225424365135564,0.0,3528.0,3528.0,3528.0,0.7048012011580033,0.23213365018996815,0.4818025012284267,0.0,3528.0,3528.0,3528.0,0.33528833244435435,0.18023229666512103,0.4245377446884093,0.0,3528.0,3528.0,3528.0,0.33528833244435435,0.18023229666512103,0.4245377446884093,0.0,3528.0,3528.0,3528.0,1.0337543563683367,0.3826492950103123,0.6817878897594467,0.4660705884916782,0.21722179345697928,0.6066485766913858
current_velocity/H,medium,vanilla_univariate,vanilla_univariate,1.0976816730108112,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,504.0,0.0,10.956829718198133,1002.9430063157797,31.66927543086169,0.0,504.0,504.0,504.0,1.1121571359114966,5.868932148941252,2.4225879032433997,0.0,504.0,504.0,504.0,1.390382358884792,9.023666614300094,3.0039418460250014,0.0,504.0,504.0,504.0,2525140945340.7817,3.3156100921583545e+26,18208816798898.15,0.0,504.0,504.0,504.0,0.5614585241412083,0.34613357045447,0.5883311741310926,0.0,504.0,504.0,504.0,1.1527019569841095,0.9292738310170483,0.9639885014962826,0.0,504.0,504.0,504.0,0.4015593921255154,0.17581761350792766,0.41930610955235037,0.0,504.0,504.0,504.0,0.4015593921255154,0.17581761350792766,0.41930610955235037,0.0,504.0,504.0,504.0,1.8436548434542293,1.2185305146164476,0.625226549902602,0.5228682065511655,0.27339116142203224,0.762618432505609
current_velocity/H,medium,vanilla_multivariate,vanilla_multivariate,1.3746554031968117,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,504.0,0.0,11.022442554227133,1020.160438862671,31.93995051440548,0.0,504.0,504.0,504.0,1.1160564499865466,5.974140225648383,2.444205438511334,0.0,504.0,504.0,504.0,1.3897577726440506,9.091015887602579,3.015131155953681,0.0,504.0,504.0,504.0,2718915845659.2534,4.181152767387943e+26,20447867290717.492,0.0,504.0,504.0,504.0,0.5526086304559101,0.34048061184455747,0.5835071652041279,0.0,504.0,504.0,504.0,1.1473699362613143,0.8415993018442749,0.9173872147813457,0.0,504.0,504.0,504.0,0.40209237573385564,0.18309448036101436,0.42789540820276906,0.0,504.0,504.0,504.0,0.40209237573385564,0.18309448036101436,0.42789540820276906,0.0,504.0,504.0,504.0,1.8436548434542293,1.2185305146164476,0.6223344571978714,0.4975916278681264,0.24759742812445198,0.6906673995843117
current_velocity/H,medium,self_augmentation,self_augmentation,3.252836098894477,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,504.0,0.0,10.752746290380736,970.4722295493901,31.152403270845575,0.0,504.0,504.0,504.0,1.104280166746272,5.795123158190689,2.4073062036622366,0.0,504.0,504.0,504.0,1.376858853052677,8.857005989151203,2.976072241924111,0.0,504.0,504.0,504.0,2723009376810.4927,4.443471112236885e+26,21079542481365.4,0.0,504.0,504.0,504.0,0.552686179167568,0.3392158779829935,0.5824224222872892,0.0,504.0,504.0,504.0,1.1469966241375484,0.9090191558052002,0.9534249607626183,0.0,504.0,504.0,504.0,0.39835133705879483,0.17606876446922318,0.41960548670057113,0.0,504.0,504.0,504.0,0.39835133705879483,0.17606876446922318,0.41960548670057113,0.0,504.0,504.0,504.0,1.8436548434542293,1.2185305146164476,0.6221319723753509,0.5171385328157755,0.26743226212285287,0.7459962183149175
current_velocity/H,medium,top_k_1,top_k_1,2.4098722711205482,3.0004409980028868,1.058899634052068,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,504.0,0.0,11.017491366776731,1037.8981322135116,32.21642643456148,0.0,504.0,504.0,504.0,1.1144240788461324,5.955133420898371,2.4403142053633937,0.0,504.0,504.0,504.0,1.3904755861603972,9.084069011068632,3.013978933414869,0.0,504.0,504.0,504.0,2931905035742.09,5.51204821590921e+26,23477751629807.336,0.0,504.0,504.0,504.0,0.5612149599844981,0.3446294429722633,0.5870514823865649,0.0,504.0,504.0,504.0,1.1672255101723232,0.9282829032668937,0.963474391598912,0.0,504.0,504.0,504.0,0.4095586401242058,0.1868625770237021,0.43227604262057145,0.0,504.0,504.0,504.0,0.4095586401242058,0.1868625770237021,0.43227604262057145,0.0,504.0,504.0,504.0,1.8436548434542293,1.2185305146164476,0.6331041378577329,0.5225893528930657,0.27309963175719315,0.7618052171299837
current_velocity/H,medium,top_k_5,top_k_5,7.578748468309641,3.0004409980028868,1.058899634052068,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,504.0,0.0,11.068804587496274,983.7403323245655,31.36463505804851,0.0,504.0,504.0,504.0,1.1219477019483821,5.8928342502078666,2.427516065901082,0.0,504.0,504.0,504.0,1.4024279267698774,9.102000497712217,3.0169521868455615,0.0,504.0,504.0,504.0,2831246735102.53,4.133519864086147e+26,20331059647952.8,0.0,504.0,504.0,504.0,0.5657828762798344,0.3496973032449685,0.5913520975230988,0.0,504.0,504.0,504.0,1.1590571139270396,0.8981150957303308,0.9476893455823647,0.0,504.0,504.0,504.0,0.40633619482353456,0.1825733016917979,0.42728597179383027,0.0,504.0,504.0,504.0,0.40633619482353456,0.1825733016917979,0.42728597179383027,0.0,504.0,504.0,504.0,1.8436548434542293,1.2185305146164476,0.6286735925882183,0.5140275301242373,0.26422430172562367,0.7370476856814925
current_velocity/H,medium,top_k_10,top_k_10,13.892274737358093,3.0004409980028868,1.058899634052068,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,504.0,0.0,11.246024584135096,982.8098602500343,31.349798408443302,0.0,504.0,504.0,504.0,1.140064363292362,6.072735396236728,2.4642920679653066,0.0,504.0,504.0,504.0,1.416906108908874,9.23840166267181,3.0394739121551626,0.0,504.0,504.0,504.0,2500323995827.721,3.250683393250035e+26,18029651669541.582,0.0,504.0,504.0,504.0,0.5677398777017822,0.3524498962857103,0.5936749079131695,0.0,504.0,504.0,504.0,1.1676952310254132,0.9151987227877671,0.9566601919113009,0.0,504.0,504.0,504.0,0.40536690671287373,0.18157265381486914,0.4261134283437558,0.0,504.0,504.0,504.0,0.40536690671287373,0.18157265381486914,0.4261134283437558,0.0,504.0,504.0,504.0,1.8436548434542293,1.2185305146164476,0.6333589148593813,0.5188933250211436,0.26925028275149815,0.7510675455475491
current_velocity/H,medium,top_k_15,top_k_15,19.863018359988928,3.0004409980028868,1.058899634052068,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,504.0,0.0,11.122241174962655,973.0244907331441,31.193340486923553,0.0,504.0,504.0,504.0,1.1364410262570797,6.004704197851132,2.450449795007262,0.0,504.0,504.0,504.0,1.4103974604473233,9.133020178526396,3.02208871122712,0.0,504.0,504.0,504.0,2842255766894.7354,4.3393775561194646e+26,20831172689312.2,0.0,504.0,504.0,504.0,0.5685739659802527,0.353731130082418,0.5947529992210363,0.0,504.0,504.0,504.0,1.1758585937731363,0.9602526530949301,0.9799248201239369,0.0,504.0,504.0,504.0,0.4058170184045587,0.18146102712522397,0.42598242584081325,0.0,504.0,504.0,504.0,0.4058170184045587,0.18146102712522397,0.42598242584081325,0.0,504.0,504.0,504.0,1.8436548434542293,1.2185305146164476,0.6377867299554154,0.5315120797165983,0.2825050908846636,0.7880415316453403
current_velocity/H,medium,top_k_20,top_k_20,27.08427658304572,3.0004409980028868,1.058899634052068,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,504.0,0.0,11.096227170008452,993.671607953401,31.522557129036993,0.0,504.0,504.0,504.0,1.1336641846700932,6.010441629994093,2.4516202050876665,0.0,504.0,504.0,504.0,1.4060372536861871,9.119286411255057,3.019815625374347,0.0,504.0,504.0,504.0,2736135450710.022,3.980492574139893e+26,19951171830596.55,0.0,504.0,504.0,504.0,0.5707746381070896,0.3566300791352713,0.5971851297003897,0.0,504.0,504.0,504.0,1.177482219809069,0.9487336824044852,0.9740296106405006,0.0,504.0,504.0,504.0,0.40725926504885496,0.18206840022867976,0.4266947389278192,0.0,504.0,504.0,504.0,0.40725926504885496,0.18206840022867976,0.4266947389278192,0.0,504.0,504.0,504.0,1.8436548434542293,1.2185305146164476,0.638667386137725,0.5283145129353937,0.27911622457816226,0.7785883660887348
current_velocity/H,medium,selected_task,selected_task,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,,,504.0,0.0,10.752746290380736,970.4722295493901,31.152403270845575,0.0,504.0,504.0,504.0,1.104280166746272,5.795123158190689,2.4073062036622366,0.0,504.0,504.0,504.0,1.376858853052677,8.857005989151203,2.976072241924111,0.0,504.0,504.0,504.0,2723009376810.4927,4.443471112236885e+26,21079542481365.4,0.0,504.0,504.0,504.0,0.552686179167568,0.3392158779829935,0.5824224222872892,0.0,504.0,504.0,504.0,1.1469966241375484,0.9090191558052002,0.9534249607626183,0.0,504.0,504.0,504.0,0.39835133705879483,0.17606876446922318,0.41960548670057113,0.0,504.0,504.0,504.0,0.39835133705879483,0.17606876446922318,0.41960548670057113,0.0,504.0,504.0,504.0,1.8436548434542293,1.2185305146164476,0.6221319723753509,0.5171385328157755,0.26743226212285287,0.7459962183149175
