dataset,term,method,report_label,inference_seconds,query_retrieval_seconds,datastore_preprocessing_seconds,timing_policy,fallback_count,grid_rows,fallback_rate,MSE_mean,MSE_variance,MSE_std,MSE_dispersion_ddof,MSE_finite_values,MSE_evaluation_values,MSE_total_values,MAE_mean,MAE_variance,MAE_std,MAE_dispersion_ddof,MAE_finite_values,MAE_evaluation_values,MAE_total_values,RMSE_mean,RMSE_variance,RMSE_std,RMSE_dispersion_ddof,RMSE_finite_values,RMSE_evaluation_values,RMSE_total_values,MAPE_mean,MAPE_variance,MAPE_std,MAPE_dispersion_ddof,MAPE_finite_values,MAPE_evaluation_values,MAPE_total_values,sMAPE_mean,sMAPE_variance,sMAPE_std,sMAPE_dispersion_ddof,sMAPE_finite_values,sMAPE_evaluation_values,sMAPE_total_values,MASE_mean,MASE_variance,MASE_std,MASE_dispersion_ddof,MASE_finite_values,MASE_evaluation_values,MASE_total_values,ND_mean,ND_variance,ND_std,ND_dispersion_ddof,ND_finite_values,ND_evaluation_values,ND_total_values,CRPS_mean,CRPS_variance,CRPS_std,CRPS_dispersion_ddof,CRPS_finite_values,CRPS_evaluation_values,CRPS_total_values,seasonal_MASE_mean,seasonal_MASE_variance,scaled_MASE_mean,scaled_MASE_std,scaled_MASE_variance,MASE_variance_ratio_to_seasonal
CPHL/30T,long,vanilla_multivariate,vanilla_multivariate,0.09474443830549717,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,20.0,0.0,0.8956668857110113,1.2039441445540269,1.097243885630732,0.0,20.0,20.0,20.0,0.5741906138662687,0.2726368920412151,0.5221464277778937,0.0,20.0,20.0,20.0,0.7054810125821362,0.3979634265970951,0.6308434247870822,0.0,20.0,20.0,20.0,0.5005524981095701,0.22290104711870812,0.4721239743104645,0.0,20.0,20.0,20.0,0.40628397499708935,0.041541942127841076,0.20381840478190646,0.0,20.0,20.0,20.0,1.7964635237217261,0.9376637173051195,0.9683303761140201,0.0,20.0,20.0,20.0,0.36924656499499575,0.028306732050270667,0.16824604616534283,0.0,20.0,20.0,20.0,0.36924656499499575,0.028306732050270667,0.16824604616534283,0.0,20.0,20.0,20.0,2.2236567264315648,1.6073134698343936,0.8078870728417775,0.43546756322769203,0.18963199862346394,0.5833732715509004
CPHL/30T,long,self_augmentation,self_augmentation,0.26268828893080354,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,20.0,0.0,0.9557798024531741,1.4135580222435788,1.1889314623827476,0.0,20.0,20.0,20.0,0.5861051179925079,0.2981817052548828,0.5460601663323217,0.0,20.0,20.0,20.0,0.7217837426845402,0.4348080312494713,0.6593997507199039,0.0,20.0,20.0,20.0,0.49886361175564475,0.2694461754478214,0.5190820507856359,0.0,20.0,20.0,20.0,0.4032410505231999,0.04510148750603452,0.21237110798325304,0.0,20.0,20.0,20.0,1.7904413410675808,1.0914453447321504,1.0447226161676364,0.0,20.0,20.0,20.0,0.36732150812244346,0.032847094328978296,0.18123767359182885,0.0,20.0,20.0,20.0,0.36732150812244346,0.032847094328978296,0.18123767359182885,0.0,20.0,20.0,20.0,2.2236567264315648,1.6073134698343936,0.8051788388852669,0.46982189460698165,0.22073261265209373,0.6790494606161704
CPHL/30T,long,top_k_1,top_k_1,0.17743528075516224,0.014212884940207005,0.0241020480170846,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,20.0,0.0,0.9458613748051148,1.3687535582960553,1.169937416401431,0.0,20.0,20.0,20.0,0.5881142760613036,0.29430678506608476,0.5425004931482411,0.0,20.0,20.0,20.0,0.7211521968115775,0.42580088383895054,0.6525342012790981,0.0,20.0,20.0,20.0,0.5240518464772761,0.35736963153806467,0.597804007629645,0.0,20.0,20.0,20.0,0.40855096430281235,0.04401154159637232,0.20978927903106087,0.0,20.0,20.0,20.0,1.8146104960021514,1.019517569262658,1.0097116267839337,0.0,20.0,20.0,20.0,0.37427627707517075,0.032569060151611956,0.18046900052810166,0.0,20.0,20.0,20.0,0.37427627707517075,0.032569060151611956,0.18046900052810166,0.0,20.0,20.0,20.0,2.2236567264315648,1.6073134698343936,0.8160479423072489,0.4540771130642446,0.20618602460875882,0.6342991509725243
CPHL/30T,long,top_k_5,top_k_5,0.5604694099165499,0.014212884940207005,0.0241020480170846,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,20.0,0.0,0.9397342347688407,1.2804654860946219,1.1315765489327807,0.0,20.0,20.0,20.0,0.5846160661458615,0.28668997096858534,0.535434375968321,0.0,20.0,20.0,20.0,0.7212352240565585,0.41955398634892643,0.6477298714347876,0.0,20.0,20.0,20.0,0.514292954896592,0.3105850188268545,0.5573015510716389,0.0,20.0,20.0,20.0,0.40658000335899097,0.040024103162147946,0.20006024883056592,0.0,20.0,20.0,20.0,1.8135110406221817,0.9681847979177931,0.9839638194150195,0.0,20.0,20.0,20.0,0.3761199181363438,0.029972200786560828,0.17312481274086863,0.0,20.0,20.0,20.0,0.3761199181363438,0.029972200786560828,0.17312481274086863,0.0,20.0,20.0,20.0,2.2236567264315648,1.6073134698343936,0.8155535065578362,0.4424980743291458,0.19580454578500223,0.6023621503138079
CPHL/30T,long,top_k_10,top_k_10,1.085823968052864,0.014212884940207005,0.0241020480170846,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,20.0,0.0,0.9717760605927575,1.486567483330428,1.2192487372683345,0.0,20.0,20.0,20.0,0.5924005070312888,0.30085495951821856,0.5485024699290045,0.0,20.0,20.0,20.0,0.7300205553131949,0.4388460494129719,0.6624545640366378,0.0,20.0,20.0,20.0,0.5142106632044867,0.3049268311816516,0.5522018029503811,0.0,20.0,20.0,20.0,0.41339158705599877,0.04195187658353398,0.20482157255409886,0.0,20.0,20.0,20.0,1.8331746941976763,1.0139390571969489,1.0069454092436934,0.0,20.0,20.0,20.0,0.3803832442405589,0.030253169314939814,0.1739343822104756,0.0,20.0,20.0,20.0,0.3803832442405589,0.030253169314939814,0.1739343822104756,0.0,20.0,20.0,20.0,2.2236567264315648,1.6073134698343936,0.8243964423139545,0.4528331182032755,0.20505783294170163,0.6308284452449827
CPHL/30T,long,top_k_15,top_k_15,1.5433351122774184,0.014212884940207005,0.0241020480170846,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,20.0,0.0,0.966997035142065,1.42796340949887,1.1949742296379742,0.0,20.0,20.0,20.0,0.591536305442758,0.29766114617608175,0.5455833081904924,0.0,20.0,20.0,20.0,0.7289341117393766,0.4356520958847908,0.6600394653994492,0.0,20.0,20.0,20.0,0.5120342712825849,0.2884909130100278,0.5371135010498506,0.0,20.0,20.0,20.0,0.4131727005284409,0.041313972958142195,0.20325838963777657,0.0,20.0,20.0,20.0,1.8305555523640904,1.0037524432555716,1.0018744648186078,0.0,20.0,20.0,20.0,0.3800938391160006,0.029918847422768208,0.17297065480239188,0.0,20.0,20.0,20.0,0.3800938391160006,0.029918847422768208,0.17297065480239188,0.0,20.0,20.0,20.0,2.2236567264315648,1.6073134698343936,0.8232185888249454,0.45055266530566335,0.20299770421403707,0.6244907804816637
CPHL/30T,long,selected_task,selected_task,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,20.0,0.0,0.9557798024531741,1.4135580222435788,1.1889314623827476,0.0,20.0,20.0,20.0,0.5861051179925079,0.2981817052548828,0.5460601663323217,0.0,20.0,20.0,20.0,0.7217837426845402,0.4348080312494713,0.6593997507199039,0.0,20.0,20.0,20.0,0.49886361175564475,0.2694461754478214,0.5190820507856359,0.0,20.0,20.0,20.0,0.4032410505231999,0.04510148750603452,0.21237110798325304,0.0,20.0,20.0,20.0,1.7904413410675808,1.0914453447321504,1.0447226161676364,0.0,20.0,20.0,20.0,0.36732150812244346,0.032847094328978296,0.18123767359182885,0.0,20.0,20.0,20.0,0.36732150812244346,0.032847094328978296,0.18123767359182885,0.0,20.0,20.0,20.0,2.2236567264315648,1.6073134698343936,0.8051788388852669,0.46982189460698165,0.22073261265209373,0.6790494606161704
CPHL/30T,long,selected_per_variate,selected_per_variate,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,20.0,0.0,0.9456364413009549,1.369196176073285,1.170126564125986,0.0,20.0,20.0,20.0,0.5859130010344669,0.2966619760489881,0.5446668486781512,0.0,20.0,20.0,20.0,0.7191391994980748,0.4284752530462231,0.654580211315789,0.0,20.0,20.0,20.0,0.5188954824826975,0.36209667507862425,0.6017446926052811,0.0,20.0,20.0,20.0,0.4032302060886206,0.04576251580081163,0.21392175158410523,0.0,20.0,20.0,20.0,1.7897747194359166,1.0799066396950894,1.0391855655729103,0.0,20.0,20.0,20.0,0.3686361228957945,0.034966504800578425,0.18699332822477496,0.0,20.0,20.0,20.0,0.3686361228957945,0.034966504800578425,0.18699332822477496,0.0,20.0,20.0,20.0,2.2236567264315648,1.6073134698343936,0.8048790526710817,0.46733182924351535,0.21839903862409016,0.6718705840288611
CPHL/H,short,vanilla_univariate,vanilla_univariate,0.4017695151269436,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,112.0,0.0,0.3634176943151262,0.4610820104230748,0.6790301984618025,0.0,112.0,112.0,112.0,0.33903066247264324,0.14295402133591012,0.37809260947010076,0.0,112.0,112.0,112.0,0.41015676873446744,0.19518911937642677,0.4418021269487357,0.0,112.0,112.0,112.0,0.3330540583476282,0.09740582553134791,0.31209906365022616,0.0,112.0,112.0,112.0,0.2883500107233773,0.03401160096401538,0.18442234399338758,0.0,112.0,112.0,112.0,1.2422315245199103,0.6781318341608336,0.8234876041330759,0.0,112.0,112.0,112.0,0.28358498479707495,0.0444336660354147,0.21079294588627653,0.0,112.0,112.0,112.0,0.28358498479707495,0.0444336660354147,0.21079294588627653,0.0,112.0,112.0,112.0,1.5555461077967614,0.9459225828742138,0.7985822588565874,0.5293881036412634,0.2802517642768931,0.7168999307536457
CPHL/H,short,vanilla_multivariate,vanilla_multivariate,0.41088471189141273,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,112.0,0.0,0.3634176943151262,0.4610820104230748,0.6790301984618025,0.0,112.0,112.0,112.0,0.33903066247264324,0.14295402133591012,0.37809260947010076,0.0,112.0,112.0,112.0,0.41015676873446744,0.19518911937642677,0.4418021269487357,0.0,112.0,112.0,112.0,0.3330540583476282,0.09740582553134791,0.31209906365022616,0.0,112.0,112.0,112.0,0.2883500107233773,0.03401160096401538,0.18442234399338758,0.0,112.0,112.0,112.0,1.2422315245199103,0.6781318341608336,0.8234876041330759,0.0,112.0,112.0,112.0,0.28358498479707495,0.0444336660354147,0.21079294588627653,0.0,112.0,112.0,112.0,0.28358498479707495,0.0444336660354147,0.21079294588627653,0.0,112.0,112.0,112.0,1.5555461077967614,0.9459225828742138,0.7985822588565874,0.5293881036412634,0.2802517642768931,0.7168999307536457
CPHL/H,short,self_augmentation,self_augmentation,1.2723030536435544,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,112.0,0.0,0.3718317560093731,0.5010747416883207,0.7078663303818883,0.0,112.0,112.0,112.0,0.33856175464269583,0.14759479646393645,0.38418068205459843,0.0,112.0,112.0,112.0,0.41132876854280565,0.20264040017843213,0.450155973167559,0.0,112.0,112.0,112.0,0.32058554422542407,0.08392783258748822,0.2897030075568568,0.0,112.0,112.0,112.0,0.28644231074317306,0.03324557077647462,0.18233367976453121,0.0,112.0,112.0,112.0,1.23097828429479,0.6869880967065348,0.8288474508053547,0.0,112.0,112.0,112.0,0.27830246792973135,0.040021354571894076,0.20005337930635933,0.0,112.0,112.0,112.0,0.27830246792973135,0.040021354571894076,0.20005337930635933,0.0,112.0,112.0,112.0,1.5555461077967614,0.9459225828742138,0.7913479890598155,0.5328337402864353,0.28391179478763223,0.7262624966824464
CPHL/H,short,top_k_1,top_k_1,0.8364799246191978,0.024868275970220566,0.028741581831127405,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,112.0,0.0,0.3708874329216018,0.48786482234561024,0.6984732080370801,0.0,112.0,112.0,112.0,0.34260843665855323,0.14716330513991885,0.3836186975890498,0.0,112.0,112.0,112.0,0.41395012369145334,0.19953272801743224,0.44669086404070574,0.0,112.0,112.0,112.0,0.3306558929912236,0.09117228381182581,0.3019474851887755,0.0,112.0,112.0,112.0,0.2916552319960401,0.0327038482576779,0.1808420533440104,0.0,112.0,112.0,112.0,1.258952075185127,0.6885179977282834,0.8297698462394758,0.0,112.0,112.0,112.0,0.2857422595477939,0.04311689359859223,0.20764607773466906,0.0,112.0,112.0,112.0,0.2857422595477939,0.04311689359859223,0.20764607773466906,0.0,112.0,112.0,112.0,1.5555461077967614,0.9459225828742138,0.8093312495688585,0.53342671238125,0.28454405748186873,0.7278798605655454
CPHL/H,short,top_k_5,top_k_5,2.6250939699821174,0.024868275970220566,0.028741581831127405,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,112.0,0.0,0.38626110909054495,0.5398381443727772,0.7347367857762243,0.0,112.0,112.0,112.0,0.3467568189661237,0.15519841593151065,0.39395230159438166,0.0,112.0,112.0,112.0,0.41953660606494336,0.21025014526205354,0.4585304191240245,0.0,112.0,112.0,112.0,0.3244367639859407,0.079692271911128,0.2822981967904294,0.0,112.0,112.0,112.0,0.2937733041167799,0.032853661996936435,0.18125579162315458,0.0,112.0,112.0,112.0,1.2724401799839065,0.7358077880977021,0.8577923921892185,0.0,112.0,112.0,112.0,0.28524330231260814,0.039712983290275304,0.19928116642140398,0.0,112.0,112.0,112.0,0.28524330231260814,0.039712983290275304,0.19928116642140398,0.0,112.0,112.0,112.0,1.5555461077967614,0.9459225828742138,0.8180022267460529,0.5514413156188442,0.3040875245714417,0.7778731594100738
CPHL/H,short,top_k_10,top_k_10,3.743909800890833,0.024868275970220566,0.028741581831127405,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,112.0,0.0,0.3902562788797062,0.5306553037186733,0.7284609143383558,0.0,112.0,112.0,112.0,0.3499185829187474,0.1555987457359246,0.3944600686202909,0.0,112.0,112.0,112.0,0.42291965553561434,0.21139524384134353,0.4597773850912456,0.0,112.0,112.0,112.0,0.32475528191295816,0.07653887492320853,0.27665660108374157,0.0,112.0,112.0,112.0,0.29688959963757783,0.03351990087105959,0.18308440914250343,0.0,112.0,112.0,112.0,1.286496505735745,0.7517342338796907,0.8670260860433732,0.0,112.0,112.0,112.0,0.28754610584948626,0.0383210653107172,0.19575766986434326,0.0,112.0,112.0,112.0,0.28754610584948626,0.0383210653107172,0.19575766986434326,0.0,112.0,112.0,112.0,1.5555461077967614,0.9459225828742138,0.8270384910402354,0.5573772977204825,0.31066945201418733,0.7947101036487827
CPHL/H,short,top_k_15,top_k_15,6.2791059501469135,0.024868275970220566,0.028741581831127405,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,112.0,0.0,0.38986775198048623,0.5376187418017142,0.7332248916953885,0.0,112.0,112.0,112.0,0.34941027546717046,0.15628124748571587,0.39532423083554574,0.0,112.0,112.0,112.0,0.422169846895863,0.21164037235240982,0.46004388089877885,0.0,112.0,112.0,112.0,0.3235658866243795,0.07530836767598877,0.2744237010099324,0.0,112.0,112.0,112.0,0.2967796774533266,0.0327820063416882,0.1810580192692061,0.0,112.0,112.0,112.0,1.286354070937245,0.7473630172963311,0.8645016005169286,0.0,112.0,112.0,112.0,0.28745715736472016,0.03842470960841167,0.19602221712961945,0.0,112.0,112.0,112.0,0.28745715736472016,0.03842470960841167,0.19602221712961945,0.0,112.0,112.0,112.0,1.5555461077967614,0.9459225828742138,0.826946925256498,0.5557544043110288,0.30886295791110646,0.7900889891278908
CPHL/H,short,selected_task,selected_task,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,112.0,0.0,0.3634176943151262,0.4610820104230748,0.6790301984618025,0.0,112.0,112.0,112.0,0.33903066247264324,0.14295402133591012,0.37809260947010076,0.0,112.0,112.0,112.0,0.41015676873446744,0.19518911937642677,0.4418021269487357,0.0,112.0,112.0,112.0,0.3330540583476282,0.09740582553134791,0.31209906365022616,0.0,112.0,112.0,112.0,0.2883500107233773,0.03401160096401538,0.18442234399338758,0.0,112.0,112.0,112.0,1.2422315245199103,0.6781318341608336,0.8234876041330759,0.0,112.0,112.0,112.0,0.28358498479707495,0.0444336660354147,0.21079294588627653,0.0,112.0,112.0,112.0,0.28358498479707495,0.0444336660354147,0.21079294588627653,0.0,112.0,112.0,112.0,1.5555461077967614,0.9459225828742138,0.7985822588565874,0.5293881036412634,0.2802517642768931,0.7168999307536457
CPHL/H,short,selected_per_variate,selected_per_variate,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,112.0,0.0,0.3733864441425538,0.5006447439332619,0.7075625371182832,0.0,112.0,112.0,112.0,0.3404461545781216,0.1477052635517891,0.38432442487017277,0.0,112.0,112.0,112.0,0.41328418604998285,0.20258262570355695,0.45009179697430274,0.0,112.0,112.0,112.0,0.3267646377094012,0.08796166202499418,0.29658331380068265,0.0,112.0,112.0,112.0,0.2887692862975357,0.03420493291604946,0.18494575668570895,0.0,112.0,112.0,112.0,1.2435054444489382,0.6966902041236639,0.8346797015164942,0.0,112.0,112.0,112.0,0.2823746358999206,0.0418233577341136,0.20450759823075915,0.0,112.0,112.0,112.0,0.2823746358999206,0.0418233577341136,0.20450759823075915,0.0,112.0,112.0,112.0,1.5555461077967614,0.9459225828742138,0.7994012123563536,0.5365830670867833,0.28792138788425936,0.7365192635603963
CPHL/H,medium,vanilla_univariate,vanilla_univariate,0.07400269294157624,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,16.0,0.0,0.4790306716304098,0.39732569454610767,0.630337762272028,0.0,16.0,16.0,16.0,0.43699723941112556,0.1256347021035441,0.35444985837709697,0.0,16.0,16.0,16.0,0.539970390941852,0.18746264853651334,0.4329695699890621,0.0,16.0,16.0,16.0,0.46303291936128044,0.06273933357206907,0.2504782097749604,0.0,16.0,16.0,16.0,0.41312593405895437,0.021054502978715323,0.1451016987451054,0.0,16.0,16.0,16.0,1.8356686518765377,0.557099563078292,0.7463910255879903,0.0,16.0,16.0,16.0,0.3947087811761935,0.022823119865272978,0.15107322683147062,0.0,16.0,16.0,16.0,0.3947087811761935,0.022823119865272978,0.15107322683147062,0.0,16.0,16.0,16.0,2.2276216946589162,0.6049068284587019,0.8240486507551307,0.33506184078633444,0.11226643715112693,0.9209675554461462
CPHL/H,medium,vanilla_multivariate,vanilla_multivariate,0.07489588903263211,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,16.0,0.0,0.4790306716304098,0.39732569454610767,0.630337762272028,0.0,16.0,16.0,16.0,0.43699723941112556,0.1256347021035441,0.35444985837709697,0.0,16.0,16.0,16.0,0.539970390941852,0.18746264853651334,0.4329695699890621,0.0,16.0,16.0,16.0,0.46303291936128044,0.06273933357206907,0.2504782097749604,0.0,16.0,16.0,16.0,0.41312593405895437,0.021054502978715323,0.1451016987451054,0.0,16.0,16.0,16.0,1.8356686518765377,0.557099563078292,0.7463910255879903,0.0,16.0,16.0,16.0,0.3947087811761935,0.022823119865272978,0.15107322683147062,0.0,16.0,16.0,16.0,0.3947087811761935,0.022823119865272978,0.15107322683147062,0.0,16.0,16.0,16.0,2.2276216946589162,0.6049068284587019,0.8240486507551307,0.33506184078633444,0.11226643715112693,0.9209675554461462
CPHL/H,medium,self_augmentation,self_augmentation,0.2126242839731276,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,16.0,0.0,0.4946955602081381,0.4447812979541326,0.6669192589467878,0.0,16.0,16.0,16.0,0.435869329230288,0.1337676225604433,0.3657425632332711,0.0,16.0,16.0,16.0,0.5410532272216655,0.20195696552115888,0.44939622330540213,0.0,16.0,16.0,16.0,0.43646074521481854,0.04650970721973126,0.21566109343071424,0.0,16.0,16.0,16.0,0.4106919452087631,0.02233109320606833,0.1494359167204067,0.0,16.0,16.0,16.0,1.818622874374208,0.6669441997100881,0.8166665168292919,0.0,16.0,16.0,16.0,0.3820508216699996,0.017257124297799346,0.13136637430407885,0.0,16.0,16.0,16.0,0.3820508216699996,0.017257124297799346,0.13136637430407885,0.0,16.0,16.0,16.0,2.2276216946589162,0.6049068284587019,0.8163966434402443,0.3666091593502533,0.13440227571949942,1.1025569035308411
CPHL/H,medium,top_k_1,top_k_1,0.13967355294153094,0.014016672037541866,0.029543960001319647,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,16.0,0.0,0.4835311243986157,0.43180267051139737,0.6571169382319995,0.0,16.0,16.0,16.0,0.435918427790731,0.13192474291134593,0.36321445856593587,0.0,16.0,16.0,16.0,0.5383750625745746,0.1936834163964386,0.44009478115110456,0.0,16.0,16.0,16.0,0.4676663907864687,0.05811475812760762,0.24107002743519904,0.0,16.0,16.0,16.0,0.4145408229495004,0.018492484851384675,0.13598707604542673,0.0,16.0,16.0,16.0,1.8375087641271342,0.5815995651604144,0.7626267535042385,0.0,16.0,16.0,16.0,0.3885764881200408,0.01400913418936173,0.11836018836315584,0.0,16.0,16.0,16.0,0.3885764881200408,0.01400913418936173,0.11836018836315584,0.0,16.0,16.0,16.0,2.2276216946589162,0.6049068284587019,0.8248746941784859,0.3423502093433367,0.11720366583742646,0.9614696640841793
CPHL/H,medium,top_k_5,top_k_5,0.43508161325007677,0.014016672037541866,0.029543960001319647,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,16.0,0.0,0.505619960870906,0.4960891266640367,0.7043359473035837,0.0,16.0,16.0,16.0,0.43140864895531716,0.14322613584300453,0.3784522900485668,0.0,16.0,16.0,16.0,0.5387877996395347,0.21532766783049445,0.4640341235625829,0.0,16.0,16.0,16.0,0.44013465073175284,0.04942028328099368,0.22230673242390497,0.0,16.0,16.0,16.0,0.41104256742197,0.02509595196041571,0.15841701916276454,0.0,16.0,16.0,16.0,1.8027443203649793,0.7392391009243237,0.8597901493529242,0.0,16.0,16.0,16.0,0.37518264015983194,0.01609501769326559,0.12686614084642753,0.0,16.0,16.0,16.0,0.37518264015983194,0.01609501769326559,0.12686614084642753,0.0,16.0,16.0,16.0,2.2276216946589162,0.6049068284587019,0.8092686135564898,0.38596775718893844,0.14897110958945936,1.2220710134945896
CPHL/H,medium,top_k_10,top_k_10,0.850106633733958,0.014016672037541866,0.029543960001319647,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,16.0,0.0,0.501520268213938,0.48107625155487566,0.6935966057838487,0.0,16.0,16.0,16.0,0.43052801127752555,0.1436930958680714,0.3790687218276805,0.0,16.0,16.0,16.0,0.5360037674117353,0.21422022953436445,0.4628393128661009,0.0,16.0,16.0,16.0,0.43763816768924874,0.04813508216053112,0.21939708785790918,0.0,16.0,16.0,16.0,0.40879558582312603,0.023486718798320635,0.15325377254188766,0.0,16.0,16.0,16.0,1.8051211539991545,0.7515189356609759,0.8669019181320202,0.0,16.0,16.0,16.0,0.3737079076377774,0.01540415274022565,0.12411346719927556,0.0,16.0,16.0,16.0,0.3737079076377774,0.01540415274022565,0.12411346719927556,0.0,16.0,16.0,16.0,2.2276216946589162,0.6049068284587019,0.8103355961774051,0.38916029602807245,0.15144573600465697,1.242371387302472
CPHL/H,medium,top_k_15,top_k_15,1.2756209657527506,0.014016672037541866,0.029543960001319647,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,16.0,0.0,0.5058377930088458,0.4962335336697289,0.7044384527194189,0.0,16.0,16.0,16.0,0.4319096707338431,0.14397097796405406,0.3794350774033076,0.0,16.0,16.0,16.0,0.537890941932694,0.2165111275956049,0.4653075623666618,0.0,16.0,16.0,16.0,0.4377339789700017,0.04524541772282592,0.21270970293530553,0.0,16.0,16.0,16.0,0.4106531469510478,0.02316790213078651,0.15221005922995534,0.0,16.0,16.0,16.0,1.8137349617176537,0.7564499627381107,0.8697413194382055,0.0,16.0,16.0,16.0,0.37544600032523934,0.015188103740674027,0.12324002491347535,0.0,16.0,16.0,16.0,0.37544600032523934,0.015188103740674027,0.12324002491347535,0.0,16.0,16.0,16.0,2.2276216946589162,0.6049068284587019,0.8142024142009288,0.3904349295589782,0.15243943421972425,1.2505231006658324
CPHL/H,medium,selected_task,selected_task,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,16.0,0.0,0.4946955602081381,0.4447812979541326,0.6669192589467878,0.0,16.0,16.0,16.0,0.435869329230288,0.1337676225604433,0.3657425632332711,0.0,16.0,16.0,16.0,0.5410532272216655,0.20195696552115888,0.44939622330540213,0.0,16.0,16.0,16.0,0.43646074521481854,0.04650970721973126,0.21566109343071424,0.0,16.0,16.0,16.0,0.4106919452087631,0.02233109320606833,0.1494359167204067,0.0,16.0,16.0,16.0,1.818622874374208,0.6669441997100881,0.8166665168292919,0.0,16.0,16.0,16.0,0.3820508216699996,0.017257124297799346,0.13136637430407885,0.0,16.0,16.0,16.0,0.3820508216699996,0.017257124297799346,0.13136637430407885,0.0,16.0,16.0,16.0,2.2276216946589162,0.6049068284587019,0.8163966434402443,0.3666091593502533,0.13440227571949942,1.1025569035308411
CPHL/H,medium,selected_per_variate,selected_per_variate,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,16.0,0.0,0.49556201603782546,0.44399166006714885,0.6663269918494589,0.0,16.0,16.0,16.0,0.4383827159662911,0.13226863414242335,0.36368755016143095,0.0,16.0,16.0,16.0,0.5437879653547676,0.19985666477314762,0.4470533131217658,0.0,16.0,16.0,16.0,0.44733717449974686,0.04516305592836976,0.2125160133457471,0.0,16.0,16.0,16.0,0.4153965457791777,0.02127459174440908,0.14585812196929274,0.0,16.0,16.0,16.0,1.831212094854393,0.5881934607493873,0.7669377163429814,0.0,16.0,16.0,16.0,0.38819307574826384,0.015852247293100252,0.12590570794487538,0.0,16.0,16.0,16.0,0.38819307574826384,0.015852247293100252,0.12590570794487538,0.0,16.0,16.0,16.0,2.2276216946589162,0.6049068284587019,0.8220480610531944,0.3442854404685673,0.1185324645186354,0.9723703437901334
CPHL/H,long,vanilla_univariate,vanilla_univariate,0.04364801989868283,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,8.0,0.0,0.5238753640478321,0.4538228588266539,0.6736637579881034,0.0,8.0,8.0,8.0,0.4663776120435448,0.11705738840083212,0.3421365055074248,0.0,8.0,8.0,8.0,0.5840168506503336,0.18279968220429807,0.4275507948820796,0.0,8.0,8.0,8.0,0.513104837527202,0.039243895647215504,0.19810072096591547,0.0,8.0,8.0,8.0,0.47270296222571695,0.020005143259709868,0.14143953923747726,0.0,8.0,8.0,8.0,2.139118123635133,0.509161883021685,0.7135558023180002,0.0,8.0,8.0,8.0,0.4463565503752142,0.015330319473901514,0.12381566732001857,0.0,8.0,8.0,8.0,0.4463565503752142,0.015330319473901514,0.12381566732001857,0.0,8.0,8.0,8.0,2.524261882033793,1.3278778683794659,0.8474232166084327,0.28267899119210627,0.07990741206138688,0.383440296089175
