dataset,term,method,report_label,inference_seconds,query_retrieval_seconds,datastore_preprocessing_seconds,timing_policy,fallback_count,alternative,alternative_weight,grid_rows,fallback_rate,MSE_mean,MSE_variance,MSE_std,MSE_dispersion_ddof,MSE_finite_values,MSE_evaluation_values,MSE_total_values,MAE_mean,MAE_variance,MAE_std,MAE_dispersion_ddof,MAE_finite_values,MAE_evaluation_values,MAE_total_values,RMSE_mean,RMSE_variance,RMSE_std,RMSE_dispersion_ddof,RMSE_finite_values,RMSE_evaluation_values,RMSE_total_values,MAPE_mean,MAPE_variance,MAPE_std,MAPE_dispersion_ddof,MAPE_finite_values,MAPE_evaluation_values,MAPE_total_values,sMAPE_mean,sMAPE_variance,sMAPE_std,sMAPE_dispersion_ddof,sMAPE_finite_values,sMAPE_evaluation_values,sMAPE_total_values,MASE_mean,MASE_variance,MASE_std,MASE_dispersion_ddof,MASE_finite_values,MASE_evaluation_values,MASE_total_values,ND_mean,ND_variance,ND_std,ND_dispersion_ddof,ND_finite_values,ND_evaluation_values,ND_total_values,CRPS_mean,CRPS_variance,CRPS_std,CRPS_dispersion_ddof,CRPS_finite_values,CRPS_evaluation_values,CRPS_total_values,seasonal_MASE_mean,seasonal_MASE_variance,scaled_MASE_mean,scaled_MASE_std,scaled_MASE_variance,MASE_variance_ratio_to_seasonal
Coastal_T_S/15T,long,vanilla_univariate,vanilla_univariate,2.6187948044389486,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,75.0,0.0,110.16483906329792,74898.98031069672,273.6767807299273,0.0,75.0,75.0,75.0,4.740959850505546,82.25038755241036,9.069199940039384,0.0,75.0,75.0,75.0,4.877509723872247,86.37473795682959,9.293801049991849,0.0,75.0,75.0,75.0,0.141380721335408,0.062185162440626864,0.24936952989615002,0.0,75.0,75.0,75.0,0.12232878008449598,0.04238222886639135,0.20586944617011857,0.0,75.0,75.0,75.0,1.3758702976807862,1.1158738813587754,1.0563493178673309,0.0,75.0,75.0,75.0,0.11604554952290838,0.03672937024722352,0.19164908099759706,0.0,75.0,75.0,75.0,0.11604554952290838,0.03672937024722352,0.19164908099759706,0.0,75.0,75.0,75.0,1.5935046166703226,1.3306993853637727,0.8634241051373355,0.6629094806606871,0.4394489795498219,0.8385619574429498
Coastal_T_S/15T,long,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.12987012987012986,75.0,0.0,117.71561197926295,83358.43112849012,288.7186019786223,0.0,75.0,75.0,75.0,4.746078381670845,82.28944683882771,9.071353087540343,0.0,75.0,75.0,75.0,5.0531520520292155,92.18126631833586,9.601107556856961,0.0,75.0,75.0,75.0,0.13852256530561674,0.058887357743957695,0.2426671748382086,0.0,75.0,75.0,75.0,0.12209554726686428,0.04206720524657651,0.205102913793482,0.0,75.0,75.0,75.0,1.3888978104516114,1.1092545106383485,1.0532115222681284,0.0,75.0,75.0,75.0,0.11620645204539523,0.03667784590585824,0.1915146101629279,0.0,75.0,75.0,75.0,0.11620645204539523,0.03667784590585824,0.1915146101629279,0.0,75.0,75.0,75.0,1.5935046166703226,1.3306993853637727,0.8715994895287825,0.6609403645587464,0.43684216550304855,0.833587602759065
Coastal_T_S/20T,short,vanilla_univariate,vanilla_univariate,0.3989142682403326,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,360.0,0.0,0.014725891012687812,0.0006119140573273839,0.024736896679401477,0.0,360.0,360.0,360.0,0.08207350248171959,0.004282332593187684,0.06543953387049517,0.0,360.0,360.0,360.0,0.09507368317850064,0.005686885779561895,0.07541144329318923,0.0,360.0,360.0,360.0,0.0034930733902022847,9.538277066352958e-06,0.0030884101195199055,0.0,360.0,360.0,360.0,0.003491565017431583,9.47395766990133e-06,0.0030779794784730665,0.0,360.0,360.0,360.0,0.6111657657514479,0.27740351076225206,0.5266910961486363,0.0,360.0,360.0,360.0,0.0034933061551497033,9.522831968861296e-06,0.00308590861317397,0.0,360.0,360.0,360.0,0.0034933061551497033,9.522831968861296e-06,0.00308590861317397,0.0,360.0,360.0,360.0,1.2782414293270614,1.391596656960766,0.4781301495392776,0.4120435185909412,0.1697798612128033,0.19934189218886075
Coastal_T_S/20T,short,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.0,360.0,0.0,0.014725891012687812,0.0006119140573273839,0.024736896679401477,0.0,360.0,360.0,360.0,0.08207350248171959,0.004282332593187684,0.06543953387049517,0.0,360.0,360.0,360.0,0.09507368317850064,0.005686885779561895,0.07541144329318923,0.0,360.0,360.0,360.0,0.0034930733902022847,9.538277066352958e-06,0.0030884101195199055,0.0,360.0,360.0,360.0,0.003491565017431583,9.47395766990133e-06,0.0030779794784730665,0.0,360.0,360.0,360.0,0.6111657657514479,0.27740351076225206,0.5266910961486363,0.0,360.0,360.0,360.0,0.0034933061551497033,9.522831968861296e-06,0.00308590861317397,0.0,360.0,360.0,360.0,0.0034933061551497033,9.522831968861296e-06,0.00308590861317397,0.0,360.0,360.0,360.0,1.2782414293270614,1.391596656960766,0.4781301495392776,0.4120435185909412,0.1697798612128033,0.19934189218886075
Coastal_T_S/20T,medium,vanilla_univariate,vanilla_univariate,0.41411145217716694,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,45.0,0.0,0.1288242725874344,0.020679982895859695,0.14380536462823526,0.0,45.0,45.0,45.0,0.2529710157417957,0.02021487014273332,0.14217900739115225,0.0,45.0,45.0,45.0,0.3103722919774574,0.03249331296009432,0.18025901630735236,0.0,45.0,45.0,45.0,0.011466498284405284,7.504333218715838e-05,0.0086627554615814,0.0,45.0,45.0,45.0,0.01144315277570813,7.412600423786492e-05,0.008609645999567282,0.0,45.0,45.0,45.0,1.7547625775404287,0.5460609314389269,0.7389593570954541,0.0,45.0,45.0,45.0,0.011433161210850565,7.421384709274626e-05,0.008614745909935259,0.0,45.0,45.0,45.0,0.011433161210850565,7.421384709274626e-05,0.008614745909935259,0.0,45.0,45.0,45.0,1.2827707713444634,0.8089647179022766,1.3679471163045553,0.5760650099011501,0.33185089563241205,0.6750120485537557
Coastal_T_S/20T,medium,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.6382978723404256,45.0,0.0,0.06228635213847829,0.003275624004823908,0.05723306740708476,0.0,45.0,45.0,45.0,0.18855915187317648,0.007037781127256974,0.0838914842356301,0.0,45.0,45.0,45.0,0.22671354670659416,0.010887319878195247,0.10434232064792907,0.0,45.0,45.0,45.0,0.008080046916981236,2.060879576206991e-05,0.0045396911527184215,0.0,45.0,45.0,45.0,0.008071725920791363,2.048299170446424e-05,0.0045258139272913375,0.0,45.0,45.0,45.0,1.3984653849112167,0.41782773409212914,0.6463959576700098,0.0,45.0,45.0,45.0,0.00805735407980911,2.034876922282334e-05,0.004510961008789961,0.0,45.0,45.0,45.0,0.00805735407980911,2.034876922282334e-05,0.004510961008789961,0.0,45.0,45.0,45.0,1.2827707713444634,0.8089647179022766,1.0901911831413922,0.5039060540742806,0.25392131133271184,0.5164968568414166
Coastal_T_S/20T,long,vanilla_univariate,vanilla_univariate,0.43167146667838097,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,15.0,0.0,0.20618930596914942,0.04273120234952941,0.20671526878663174,0.0,15.0,15.0,15.0,0.33114411978074065,0.030818372221353627,0.17555162266795948,0.0,15.0,15.0,15.0,0.40225000407461814,0.044384240191119154,0.21067567536647214,0.0,15.0,15.0,15.0,0.01474513457086203,9.186256109897866e-05,0.00958449587088328,0.0,15.0,15.0,15.0,0.014742661993679766,9.108928342691778e-05,0.009544070590000777,0.0,15.0,15.0,15.0,2.370452159975281,1.5234013184663666,1.2342614465608033,0.0,15.0,15.0,15.0,0.014740160860973128,9.139031318257307e-05,0.009559828093777267,0.0,15.0,15.0,15.0,0.014740160860973128,9.139031318257307e-05,0.009559828093777267,0.0,15.0,15.0,15.0,1.837785242009726,1.7356310305571765,1.289841764853358,0.6716026542965738,0.4510501252582032,0.8777218727054682
Coastal_T_S/20T,long,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.6470588235294118,15.0,0.0,0.1024486916345133,0.009344340546145599,0.09666612926017881,0.0,15.0,15.0,15.0,0.2380609147342635,0.01106491262051246,0.10518988839480942,0.0,15.0,15.0,15.0,0.29329147525866833,0.016428802175107237,0.12817488901928972,0.0,15.0,15.0,15.0,0.01010998701330134,2.5567436887180053e-05,0.00505642530718887,0.0,15.0,15.0,15.0,0.010124366807699105,2.589378965929321e-05,0.005088594074918259,0.0,15.0,15.0,15.0,1.796671585089846,0.863726686822056,0.9293689723796765,0.0,15.0,15.0,15.0,0.010122746243802262,2.591379990986063e-05,0.005090559881767489,0.0,15.0,15.0,15.0,0.010122746243802262,2.591379990986063e-05,0.005090559881767489,0.0,15.0,15.0,15.0,1.837785242009726,1.7356310305571765,0.9776286935056026,0.5057005307994296,0.2557330268508248,0.4976441833635461
Coastal_T_S/H,short,vanilla_univariate,vanilla_univariate,2.1984876561909914,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,2016.0,0.0,15.348157734263173,5517.639032351403,74.28081200654314,0.0,2016.0,2016.0,2016.0,1.1243514274610402,9.152085666240676,3.0252414228025963,0.0,2016.0,2016.0,2016.0,1.3868927980887205,13.424686100872815,3.6639713564481937,0.0,2016.0,2016.0,2016.0,0.03069188720764485,0.004693968483273009,0.06851254252524139,0.0,2016.0,2016.0,2016.0,0.02886184758208026,0.0037681217057979723,0.061385028352180245,0.0,2016.0,2016.0,2016.0,0.9819446102360203,2.388194769843829,1.5453785199244323,0.0,2016.0,2016.0,2016.0,0.028531272340562467,0.0035685888034165596,0.05973766653809437,0.0,2016.0,2016.0,2016.0,0.028531272340562467,0.0035685888034165596,0.05973766653809437,0.0,2016.0,2016.0,2016.0,1.204935864293014,2.6970812724109106,0.8149351673685704,1.282540063517132,1.6449090145265286,0.8854737876360066
Coastal_T_S/H,short,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.22251446607048922,2016.0,0.0,16.12543882447253,5886.350395928354,76.72255467545612,0.0,2016.0,2016.0,2016.0,1.1597434349626639,9.86734636526271,3.1412332554687357,0.0,2016.0,2016.0,2016.0,1.4144303169018309,14.124825703101518,3.758300906407245,0.0,2016.0,2016.0,2016.0,0.031555130540457825,0.005058187297166491,0.07112093431027527,0.0,2016.0,2016.0,2016.0,0.029796814608368374,0.004104514316147811,0.06406648356315345,0.0,2016.0,2016.0,2016.0,0.9876237239790887,2.3606671234980507,1.5364462644355807,0.0,2016.0,2016.0,2016.0,0.029427137749330853,0.0038926774045131775,0.06239132475363204,0.0,2016.0,2016.0,2016.0,0.029427137749330853,0.0038926774045131775,0.06239132475363204,0.0,2016.0,2016.0,2016.0,1.204935864293014,2.6970812724109106,0.8196483756905756,1.275127008803143,1.625948888579251,0.8752673297782605
Coastal_T_S/H,medium,vanilla_univariate,vanilla_univariate,5.142619661986828,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,288.0,0.0,21.911282836271862,16843.94006907833,129.78420577665963,0.0,288.0,288.0,288.0,1.4094601689890844,13.84117576870017,3.720373068483881,0.0,288.0,288.0,288.0,1.761667524759272,18.8078103684804,4.336797247794783,0.0,288.0,288.0,288.0,0.042893697417253476,0.015797617840764014,0.12568857482191456,0.0,288.0,288.0,288.0,0.03799226508623864,0.005792180872151094,0.0761063786561356,0.0,288.0,288.0,288.0,1.7441215689298861,2.2703984868681997,1.5067841540407172,0.0,288.0,288.0,288.0,0.04063791200855354,0.012798436578476641,0.11313017536659546,0.0,288.0,288.0,288.0,0.04063791200855354,0.012798436578476641,0.11313017536659546,0.0,288.0,288.0,288.0,2.05499932278695,3.0797064254343613,0.8487212378077782,0.7332285404343812,0.537624092507533,0.7372126343334764
Coastal_T_S/H,medium,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.4068965517241379,288.0,0.0,72.63052468411747,533478.2366799002,730.3959451420169,0.0,288.0,288.0,288.0,1.93017675518551,44.57198549456315,6.6762253927322694,0.0,288.0,288.0,288.0,2.392190659171249,66.90794853429131,8.179727900993486,0.0,288.0,288.0,288.0,0.0650777149077907,0.09531502571665018,0.3087313163847331,0.0,288.0,288.0,288.0,0.04694146924587809,0.013638184212884779,0.11678263660700926,0.0,288.0,288.0,288.0,2.0488263894375898,27.88146357136569,5.28029010295511,0.0,288.0,288.0,288.0,0.061904258986167277,0.08878509077282008,0.29796827141965987,0.0,288.0,288.0,288.0,0.061904258986167277,0.08878509077282008,0.29796827141965987,0.0,288.0,288.0,288.0,2.05499932278695,3.0797064254343613,0.9969961384994577,2.5694850817732062,6.6022535854550615,9.053286164259404
Coastal_T_S/H,long,vanilla_univariate,vanilla_univariate,6.2432219833135605,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,144.0,0.0,22.822655323428975,9697.983869341237,98.47834213339112,0.0,144.0,144.0,144.0,1.5095057639942588,11.99065815683962,3.462752973695874,0.0,144.0,144.0,144.0,1.9304158860368201,19.09614983036566,4.369914167391124,0.0,144.0,144.0,144.0,0.04756687369264005,0.010306147085583337,0.10151919565078979,0.0,144.0,144.0,144.0,0.04283835880938818,0.005153424447877098,0.07178735576601981,0.0,144.0,144.0,144.0,2.403045754769006,9.504041650091938,3.082862573987355,0.0,144.0,144.0,144.0,0.04278912383679411,0.005058550999965641,0.0711234911964088,0.0,144.0,144.0,144.0,0.04278912383679411,0.005058550999965641,0.0711234911964088,0.0,144.0,144.0,144.0,2.646814492501095,9.314770885075767,0.9079010869772967,1.1647444816105033,1.3566297074421196,1.0203194224905117
Coastal_T_S/H,long,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.4383561643835616,144.0,0.0,30.33609093569655,17845.844150555527,133.58833837785215,0.0,144.0,144.0,144.0,1.7132679591030522,17.550626170537104,4.189346747469957,0.0,144.0,144.0,144.0,2.1309184401688155,25.79527753704505,5.078905151412561,0.0,144.0,144.0,144.0,0.054705608966870725,0.015575810234135632,0.12480308583579026,0.0,144.0,144.0,144.0,0.04720682688502574,0.006992106115006508,0.08361881436020549,0.0,144.0,144.0,144.0,2.5099422028027547,10.3883863445828,3.223101975517188,0.0,144.0,144.0,144.0,0.04873091242766487,0.008216847850415578,0.09064683033849323,0.0,144.0,144.0,144.0,0.04873091242766487,0.008216847850415578,0.09064683033849323,0.0,144.0,144.0,144.0,2.646814492501095,9.314770885075767,0.9482879173866834,1.2177287016709406,1.4828631908731946,1.115259459706861
SG_Weather/D,short,vanilla_univariate,vanilla_univariate,3.2079191245138645,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,2862.0,0.0,2187.5582717141288,48071135.25813868,6933.335074705295,0.0,2862.0,2862.0,2928.0,17.833627190236967,1387.6730609813605,37.25148401045736,0.0,2862.0,2862.0,2928.0,20.505038684982622,1767.101660241495,42.036908309740085,0.0,2862.0,2862.0,2928.0,0.39119067240914734,0.97666890121098,0.9882656025638958,0.0,2862.0,2862.0,2928.0,0.22731611633245982,0.08328312504553952,0.28858815818660943,0.0,2862.0,2862.0,2928.0,0.8705035530475903,0.31426184315868944,0.560590619934627,0.0,2862.0,2862.0,2928.0,0.252080328966414,0.2809841571804049,0.5300793876207647,0.0,2862.0,2862.0,2928.0,0.252080328966414,0.2809841571804049,0.5300793876207647,0.0,2862.0,2862.0,2928.0,1.0689616504483799,0.6515856757834457,0.8143449792445355,0.5244253801803697,0.27502197937732525,0.4823031795179215
SG_Weather/D,short,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.0,2862.0,0.0,2187.5582717141288,48071135.25813868,6933.335074705295,0.0,2862.0,2862.0,2928.0,17.833627190236967,1387.6730609813605,37.25148401045736,0.0,2862.0,2862.0,2928.0,20.505038684982622,1767.101660241495,42.036908309740085,0.0,2862.0,2862.0,2928.0,0.39119067240914734,0.97666890121098,0.9882656025638958,0.0,2862.0,2862.0,2928.0,0.22731611633245982,0.08328312504553952,0.28858815818660943,0.0,2862.0,2862.0,2928.0,0.8705035530475903,0.31426184315868944,0.560590619934627,0.0,2862.0,2862.0,2928.0,0.252080328966414,0.2809841571804049,0.5300793876207647,0.0,2862.0,2862.0,2928.0,0.252080328966414,0.2809841571804049,0.5300793876207647,0.0,2862.0,2862.0,2928.0,1.0689616504483799,0.6515856757834457,0.8143449792445355,0.5244253801803697,0.27502197937732525,0.4823031795179215
SG_Weather/D,medium,vanilla_univariate,vanilla_univariate,1.3688218630850315,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,1222.0,0.0,2264.9416959068176,37991810.01489306,6163.749671660349,0.0,1222.0,1222.0,1248.0,18.390270092769242,1255.7671328411225,35.43680477753493,0.0,1222.0,1222.0,1248.0,22.391991126922175,1763.5404292786561,41.994528563595715,0.0,1222.0,1222.0,1248.0,0.3958978888808423,0.68781013134691,0.8293431927416478,0.0,1222.0,1222.0,1248.0,0.23305658402769672,0.07451850014811254,0.2729807688246785,0.0,1222.0,1222.0,1248.0,0.91197065667502,0.22898397461555045,0.47852270020924864,0.0,1222.0,1222.0,1248.0,0.23217204167678085,0.10497053302765133,0.3239915632044318,0.0,1222.0,1222.0,1248.0,0.23217204167678085,0.10497053302765133,0.3239915632044318,0.0,1222.0,1222.0,1248.0,1.180304070490495,0.6201815357152103,0.7726573850550523,0.40542323980157974,0.16436800337120924,0.36922088361028016
SG_Weather/D,medium,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,27.0,top1_horizon,0.1703056768558952,1222.0,0.0220949263502455,2444.314342674387,45842373.02339886,6770.699596304569,0.0,1222.0,1222.0,1248.0,19.145702323714126,1358.4272974570124,36.856848718481245,0.0,1222.0,1222.0,1248.0,23.24415254420594,1904.0237151760716,43.635120203524956,0.0,1222.0,1222.0,1248.0,0.42630798618858534,0.8472702957497232,0.9204728652978985,0.0,1222.0,1222.0,1248.0,0.2438319138450529,0.08025656746768241,0.2832959009016587,0.0,1222.0,1222.0,1248.0,0.9716734383512288,0.3233973820939901,0.5686803865916162,0.0,1222.0,1222.0,1248.0,0.24690621190794132,0.12226730693689622,0.34966742332807643,0.0,1222.0,1222.0,1248.0,0.24690621190794132,0.12226730693689622,0.34966742332807643,0.0,1222.0,1222.0,1248.0,1.180304070490495,0.6201815357152103,0.8232399282902021,0.48180837532424303,0.23213931053258668,0.5214559987198577
SG_Weather/D,long,vanilla_univariate,vanilla_univariate,0.6947607081383467,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,622.0,0.0,2282.61280705526,32753775.996001963,5723.091471923366,0.0,622.0,622.0,624.0,18.543757893937865,1175.331152748622,34.283103021001786,0.0,622.0,622.0,624.0,23.228858118312196,1743.0329575745818,41.74964619699887,0.0,622.0,622.0,624.0,0.4003611168465794,0.6090527644112912,0.7804183265475582,0.0,622.0,622.0,624.0,0.23654182931320047,0.0710244612925461,0.2665041487342103,0.0,622.0,622.0,624.0,0.929740208284082,0.1672987534944993,0.40902170296269036,0.0,622.0,622.0,624.0,0.22981726328416985,0.0751138106767383,0.27406898890012765,0.0,622.0,622.0,624.0,0.22981726328416985,0.0751138106767383,0.27406898890012765,0.0,622.0,622.0,624.0,1.1878086823687262,0.5518559441190071,0.7827356560738347,0.34434981746977966,0.11857679679147058,0.3031565669942689
SG_Weather/D,long,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,35.0,top1_horizon,0.1166077738515901,622.0,0.05627009646302251,2296.5279557259973,32537923.10588517,5704.202232204357,0.0,622.0,622.0,624.0,18.746580812521056,1198.9202029832734,34.62542711625769,0.0,622.0,622.0,624.0,23.374841761113352,1750.1447283689088,41.83473112581111,0.0,622.0,622.0,624.0,0.42050032734054377,0.7104227397061774,0.8428657898539823,0.0,622.0,622.0,624.0,0.2406592421672819,0.0744116909783983,0.2727850637010727,0.0,622.0,622.0,624.0,0.9589316926039662,0.2670971851343527,0.5168144590995425,0.0,622.0,622.0,624.0,0.23942356790702407,0.09945364216093151,0.31536271523585585,0.0,622.0,622.0,624.0,0.23942356790702407,0.09945364216093151,0.31536271523585585,0.0,622.0,622.0,624.0,1.1878086823687262,0.5518559441190071,0.8073115703209596,0.4350990751043442,0.18931120515665578,0.48399802155026445
SG_PM25/H,short,vanilla_univariate,vanilla_univariate,0.505035201087594,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,460.0,0.0,44.05980976457812,3669.2523441100097,60.574353848060234,0.0,460.0,460.0,460.0,4.737503500131592,6.670582918840161,2.582747165101563,0.0,460.0,460.0,460.0,5.846942626055939,9.873071692188212,3.142144441649399,0.0,460.0,460.0,460.0,0.5007095357332524,0.14041913215741456,0.3747254090096034,0.0,460.0,460.0,460.0,0.40093293399762453,0.019827642116391115,0.14081066052110938,0.0,460.0,460.0,460.0,0.9000802176062008,0.2353239278908689,0.48510197679546607,0.0,460.0,460.0,460.0,0.40284978928399096,0.0484772098743915,0.2201754070608057,0.0,460.0,460.0,460.0,0.40284978928399096,0.0484772098743915,0.2201754070608057,0.0,460.0,460.0,460.0,1.1720073818805468,0.2568254349370439,0.7679816966357117,0.413906929508494,0.1713189462951494,0.9162796821450114
SG_PM25/H,short,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.11283185840707964,460.0,0.0,43.623193003891956,3476.964280192305,58.965789066138214,0.0,460.0,460.0,460.0,4.7393969267174825,6.360341503559939,2.5219717491597597,0.0,460.0,460.0,460.0,5.839413693231105,9.524440723197038,3.086169263536438,0.0,460.0,460.0,460.0,0.5053196076471638,0.1380389965995425,0.3715359963712029,0.0,460.0,460.0,460.0,0.4014396424908191,0.019328319448333322,0.13902632645773721,0.0,460.0,460.0,460.0,0.9010412728777515,0.22582598082715874,0.47521151167365333,0.0,460.0,460.0,460.0,0.40378939919024787,0.0458968300783057,0.21423545476485842,0.0,460.0,460.0,460.0,0.40378939919024787,0.0458968300783057,0.21423545476485842,0.0,460.0,460.0,460.0,1.1720073818805468,0.2568254349370439,0.7688017045011986,0.40546801924673187,0.16440431463186808,0.8792975698941807
SG_PM25/H,medium,vanilla_univariate,vanilla_univariate,1.4072898924350739,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,150.0,0.0,51.623937424083124,3370.996847259921,58.06028631741253,0.0,150.0,150.0,150.0,5.128649578800908,6.3651626214443775,2.522927391235106,0.0,150.0,150.0,150.0,6.536625156270689,8.896468990492332,2.982694920787631,0.0,150.0,150.0,150.0,0.5288863681877511,0.06625194575579851,0.2573945332671199,0.0,150.0,150.0,150.0,0.42966510678534653,0.01379389332116219,0.11744740661743958,0.0,150.0,150.0,150.0,0.9729665055239514,0.21653722960541827,0.46533560964686366,0.0,150.0,150.0,150.0,0.42019465980307963,0.01704467270179798,0.1305552476991943,0.0,150.0,150.0,150.0,0.42019465980307963,0.01704467270179798,0.1305552476991943,0.0,150.0,150.0,150.0,1.1852409592075988,0.20283745879242823,0.8209018579432448,0.39260844474862483,0.15414139088793402,1.0675406352187125
SG_PM25/H,medium,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.14473684210526316,150.0,0.0,51.18331501561465,3177.237096150701,56.36698587072668,0.0,150.0,150.0,150.0,5.138074521267855,5.998449613464311,2.4491732510102895,0.0,150.0,150.0,150.0,6.535879431252847,8.465595075740605,2.909569568809209,0.0,150.0,150.0,150.0,0.5389619131406369,0.0650583474907359,0.25506537885557085,0.0,150.0,150.0,150.0,0.4304652655176168,0.01268143922033278,0.11261189644230658,0.0,150.0,150.0,150.0,0.9752607251155632,0.20467300095376437,0.4524080027516803,0.0,150.0,150.0,150.0,0.4221946244878733,0.0155291823695811,0.12461614008458576,0.0,150.0,150.0,150.0,0.4221946244878733,0.0155291823695811,0.12461614008458576,0.0,150.0,150.0,150.0,1.1852409592075988,0.20283745879242823,0.8228375146329575,0.3817012897142374,0.1456958745695122,1.0090493253675323
SG_PM25/H,long,vanilla_univariate,vanilla_univariate,1.1863251253962517,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,65.0,0.0,51.689431438677566,1252.251871315432,35.3871709990419,0.0,65.0,65.0,65.0,5.18930475925788,2.679473278714128,1.6369096733522372,0.0,65.0,65.0,65.0,6.828829704518938,5.056516305357357,2.2486698969295955,0.0,65.0,65.0,65.0,0.5216326001854505,0.025412700161064738,0.15941361347471156,0.0,65.0,65.0,65.0,0.4365326525524851,0.005134029842792485,0.07165214471872064,0.0,65.0,65.0,65.0,0.986290593765298,0.09162908128832276,0.30270295883641896,0.0,65.0,65.0,65.0,0.4244338981586524,0.005162580166810961,0.07185109718585347,0.0,65.0,65.0,65.0,0.4244338981586524,0.005162580166810961,0.07185109718585347,0.0,65.0,65.0,65.0,1.2909773955323274,0.12490674689861864,0.7639875006166212,0.23447580095823525,0.05497890123500597,0.7335799191271396
SG_PM25/H,long,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.05970149253731343,65.0,0.0,51.017972486591205,1220.0443616808843,34.92913342298781,0.0,65.0,65.0,65.0,5.163303496680416,2.615839573187582,1.617355734891858,0.0,65.0,65.0,65.0,6.786366148457128,4.963206985666378,2.2278256183252716,0.0,65.0,65.0,65.0,0.5236220764162356,0.02476159192252233,0.15735816446095935,0.0,65.0,65.0,65.0,0.4345262742946514,0.005071747851599168,0.07121620497891731,0.0,65.0,65.0,65.0,0.9813624585301776,0.08953049064372541,0.29921646118441647,0.0,65.0,65.0,65.0,0.422597953637318,0.005020037549278094,0.07085222331923038,0.0,65.0,65.0,65.0,0.422597953637318,0.005020037549278094,0.07085222331923038,0.0,65.0,65.0,65.0,1.2909773955323274,0.12490674689861864,0.7601701330529634,0.23177513581563233,0.05371971358235481,0.7167786598140564
NE_China_Wind/H,short,vanilla_univariate,vanilla_univariate,0.134282099083066,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,120.0,0.0,0.1023660929385891,0.03166360091783535,0.1779426899814526,0.0,120.0,120.0,120.0,0.21769782562478213,0.029340359625837326,0.1712902788421962,0.0,120.0,120.0,120.0,0.2546625436952269,0.03751308177726577,0.19368294136878902,0.0,120.0,120.0,120.0,0.8340838195296617,3.086476109632691,1.7568369615968042,0.0,120.0,120.0,120.0,0.4933492287850639,0.2593492311895037,0.5092634202350526,0.0,120.0,120.0,120.0,0.5332655695042804,0.1639775391310656,0.4049414020954953,0.0,120.0,120.0,120.0,0.43449910429505334,0.22204400131004962,0.4712154510519043,0.0,120.0,120.0,120.0,0.43449910429505334,0.22204400131004962,0.4712154510519043,0.0,120.0,120.0,120.0,0.8322078490336116,0.39953287968674783,0.6407841143574009,0.4865868575569519,0.23676676994714943,0.41042314029231225
